Population,Children,Age,Income,Churn,Outage_sec_perweek,Email,Contacts,OnlineSecurity,StreamingTV,StreamingMovies,MonthlyCharge,Bandwidth_GB_Year,InternetService_DSL,InternetService_Fiber Optic
46545,1,68,69293.12,1,12.84461,13,0,1,1,1,255.1555,1380.765825,0,1
6416,2,45,73691.96,1,5.537878,19,0,0,1,1,252.624,5938.712727,0,1
882,1,68,12114.71,0,7.95348,15,1,0,0,1,139.965,1581.415147,1,0
1469,0,42,77383.72,1,10.51043963,12,0,0,1,1,240.114868,1664.19271,0,1
2605,0,18,153026.4,0,9.76684,15,1,0,1,0,139.9349,6206.523208,1,0
6457,3,61,26699.84,0,8.689995,17,1,0,0,0,114.9509,1653.932692,1,0
1925,7,57,41210.5,1,10.59857436,12,1,0,1,0,152.44408,1208.458932,1,0
899,1,59,81491.12,1,8.669476,12,1,0,1,1,200.1185,2223.458561,1,0
16715,3,80,20901.9,0,5.189933,19,0,0,1,0,149.9483,5613.310447,0,1
38553,1,19,27844.19,0,7.227551,8,2,1,1,0,174.9755,5668.159085,0,1
2258,0,87,22484.19,0,14.5077828,13,1,1,0,0,127.511223,408.200312,0,0
1693,3,44,68269.35,1,12.54175,15,1,0,1,0,192.4404,1452.597026,0,1
4649,6,39,39328.19,1,12.72846,16,0,0,1,1,220.1323,1498.783318,0,1
587,1,63,36727.38,0,13.26881,17,0,1,0,1,184.9785,4354.210928,0,1
1006,3,50,36772.35,1,7.987261514,14,0,0,0,0,179.965581,914.8863272,0,1
207,0,67,152972.9,1,10.58648,14,3,1,1,0,164.9715,1905.720335,1,0
3916,1,76,65782.7,1,9.664338,10,1,0,1,1,242.6106,1465.534225,1,0
1773,0,48,83831.61,0,6.082661,10,2,1,1,0,172.4624,5172.422992,0,1
29219,4,67,58435.78,0,12.58439,15,3,0,0,0,157.4698,1630.702145,0,1
236,1,62,50382.25,0,11.54934,11,0,0,0,0,105.011,1002.360533,0,0
1860,5,22,47461.38,0,8.637222,8,1,0,0,0,179.9656,5126.470699,0,1
2674,2,65,47386.49,0,8.672044,7,1,0,0,0,114.9509,3764.349824,1,0
5307,2,77,22328.55,0,8.932966,12,1,1,0,1,184.9647,5479.036356,0,1
346,0,55,27392.87,0,14.95145,9,3,1,0,0,147.4783,5683.351672,0,1
1773,3,38,78123.58,0,10.10174,9,0,1,0,1,162.5119,5190.911924,0,0
2000,1,82,22935.07,0,13.04796,18,0,0,0,1,179.9476,635.2980162,0,1
5467,1,34,18762.01,1,12.017333,14,0,1,1,1,212.655686,1101.650764,0,0
2272,7,87,40512.96,0,5.835383,7,0,1,1,0,172.4624,1036.983336,0,1
949,0,28,35947.74,0,7.006566848,14,3,0,1,0,137.439154,1950.886897,0,1
2050,4,22,69497.03,0,10.46818,12,0,1,0,0,149.9778,917.1665939,0,1
215,1,45,20114.83,0,11.22071,12,2,0,1,0,192.4404,5246.886102,0,1
471,1,79,35090.13,0,10.35475,10,0,0,1,0,172.4579,6120.455574,0,1
5019,2,60,19383.24,0,10.76068,13,0,1,1,0,152.4798,903.6901827,0,1
2783,5,87,20009.09,0,11.0701,12,1,1,0,0,160.0013,5562.243986,0,1
1177,2,46,14328.73,0,11.24652,10,1,1,0,1,162.4689,4164.432685,0,1
371,1,21,23794.39,0,9.368647,15,0,1,1,0,174.9755,5547.950501,0,1
3064,1,29,5798.65,0,12.04946,10,0,1,1,1,222.6362,5889.765255,0,1
69589,3,45,58187.04,0,12.12404,12,0,0,0,0,114.9509,1377.652033,1,0
2349,4,72,82818.2,1,8.884019,16,1,1,0,1,217.484,1642.266752,0,1
23029,0,60,21497.29,1,12.15104,13,0,0,1,1,252.6378,1322.914498,0,1
4586,0,45,30000.18,0,11.98166,11,0,0,0,1,214.9525,4362.636888,0,1
14632,2,26,60826.49,0,11.90071,11,1,0,0,1,127.4887,1308.744827,0,0
1011,5,76,42411.01,1,7.06386,12,1,0,1,1,232.624,5165.041808,1,0
2831,3,52,13933.32,0,10.77203,11,2,0,0,0,159.983,5228.606985,0,1
504,1,43,36615.8,0,4.522419,11,1,1,1,0,132.466,5663.491757,1,0
1108,8,48,37111.95,0,6.189949,5,0,0,0,1,182.447,5833.372426,0,1
687,4,33,1405.18,1,6.808472,16,3,0,0,1,152.4742,1514.229261,1,0
446,8,58,11731.88,0,6.912239,10,1,0,0,0,124.9781,484.8655509,0,1
898,8,30,12353.8,0,11.9302,9,0,0,0,1,159.965,5696.949378,0,1
7782,3,26,7399.99,1,11.90764,13,2,0,1,1,222.6143,2541.621959,1,0
54464,3,48,60325.3,1,13.42292,13,1,0,1,1,222.6143,1316.126296,1,0
26320,3,26,33846.23,1,8.106603381,11,2,0,1,1,275.119794,995.4220744,0,1
8774,2,33,33691.63,0,12.03362399,17,1,0,1,0,172.457857,1234.871994,0,1
2491,1,20,29998.04,0,9.210381,13,2,0,0,1,169.9378,883.2058714,0,1
958,0,79,23513.42,0,11.21728,16,0,0,1,0,149.9621,5057.818142,0,1
5275,3,27,23102.45,0,10.89462,18,2,0,1,0,129.9483,1079.325698,1,0
787,3,34,14595.56,1,2.358964139,14,2,1,1,0,119.95684,1763.355488,1,0
344,3,71,34905.9,0,13.49890874,11,0,1,1,0,165.018175,871.9497737,0,0
751,1,87,47516.45,0,4.806157,12,2,1,0,1,187.4974,2429.379449,1,0
33649,4,55,14519.05,0,10.79672,12,1,0,0,0,137.4836,5681.82435,1,0
5325,2,64,53254.75,0,9.496587,19,0,1,1,1,242.6326,5961.257871,0,1
5402,1,60,82148.12,1,6.273619,9,0,0,1,1,242.6106,4772.225208,1,0
256,1,80,25262.27,0,13.48689,15,1,1,1,1,225.1457,6512.543796,1,0
33014,4,37,7588.08,1,6.421434,12,1,0,1,0,182.4538,664.5638593,0,1
1927,4,76,77874.21,0,10.61363,18,1,1,0,0,172.5104,3754.296166,0,1
859,9,43,26157.03,0,13.83721,19,2,0,0,0,159.9794,5658.119795,1,0
1024,1,34,11250.31,1,10.42511,12,1,0,1,1,240.1149,722.2139832,0,1
364,0,55,13683.98,0,9.842896,14,2,0,1,0,104.9629,1406.070492,0,0
3161,0,42,19165.73,0,5.221173325,11,0,1,1,0,172.462354,831.9771606,0,1
16249,3,44,48375.59,0,9.696499,9,0,0,1,1,252.624,6462.182186,0,1
1295,2,29,9514.35,0,6.977990294,12,0,0,0,1,127.474951,772.3133729,0,0
24,1,37,84100.24,0,8.571661,15,2,1,1,0,152.466,4912.337528,0,1
31859,3,35,54533.63,0,8.943293567,15,2,0,1,1,187.656013,1347.869205,0,0
281,0,23,47958.56,1,10.47559,13,1,0,1,0,149.9913,650.0225046,0,0
3583,0,82,14677.91,0,3.948332,14,2,0,1,0,149.9483,5152.134556,0,1
419,2,47,60598.33,0,7.001953,6,0,0,0,0,114.9509,1510.913118,1,0
2228,0,29,69086.32,0,18.1533,13,1,1,1,0,187.4811,5917.583628,1,0
23590,0,50,16284.04,0,7.716878,15,0,0,0,1,182.49,1171.237442,0,0
7186,3,38,68024.79,1,6.654657,14,0,0,1,1,232.6415,1021.747631,0,1
18210,3,18,33751.2,0,13.54241,11,0,0,1,0,149.9621,5271.168703,0,1
35523,2,54,23513.12,0,12.24838,6,1,0,0,0,79.97886,638.1637463,0,0
1066,3,40,25977.73,0,9.523458,10,1,0,0,1,182.49,4890.236009,0,0
377,7,23,94691.1,0,12.69026,10,4,1,0,0,149.9915,1318.798135,0,1
14989,2,30,13422.08,0,12.23027,20,1,0,0,1,149.9378,5350.055146,1,0
989,1,22,11232.67,0,9.281101985,14,0,1,0,0,114.972827,364.1402725,0,1
20926,1,71,97462.46,0,12.05972869,13,0,0,0,1,127.442069,737.7421962,1,0
843,3,55,11203.52,0,12.91539,13,2,0,1,0,117.4858,5623.802264,0,0
12562,5,33,108059.11,0,11.31837362,18,0,0,1,0,204.963371,2729.316361,0,1
1666,0,23,18533.9,0,6.565787,10,0,0,1,1,187.6094,6818.374228,1,0
13287,1,48,6013.43,0,16.84798,11,0,0,1,0,149.9621,5791.466648,0,1
29499,1,47,26722.64,0,14.34836,14,2,1,0,0,114.9728,5593.200037,0,1
3357,10,66,61921.5,0,4.065974,9,0,1,1,0,132.466,2399.954293,1,0
3576,1,86,67676.16,0,7.744833,7,1,0,0,0,124.9643,5738.755668,0,1
1108,0,86,9929.57,0,5.323245,15,0,0,1,0,159.9349,5042.294567,0,1
2454,1,89,21362.49,0,10.97418,10,2,0,0,0,79.97886,5233.491923,0,0
50137,1,52,31637.52,1,12.46389,18,1,0,1,1,255.1372,1428.317482,0,1
2332,4,29,38670.96,0,8.293108,17,0,0,1,0,184.967,6058.185844,0,1
371,1,85,26719.24,0,5.417835,18,1,0,0,1,182.4433,5281.851852,1,0
639,3,49,61396.06,0,9.126135,8,3,1,0,1,164.9785,5940.643763,1,0
4487,2,55,14331.34,1,10.54615588,10,0,0,1,1,275.133571,1045.360604,0,1
15133,2,38,48911.65,1,10.27072,11,1,1,1,1,202.65,1542.618812,1,0
208,0,42,18470.04,0,6.683151371,15,3,0,0,1,202.443347,2154.298838,0,1
658,0,49,72997.73,1,13.33271836,11,2,0,1,1,200.132293,1751.848426,1,0
1842,3,59,11981.42,0,9.015171,13,2,0,1,0,152.4907,4688.843781,0,0
9826,3,51,31785.21,0,7.656144,8,4,1,0,1,187.4974,6294.11967,1,0
398,1,25,60460.44,0,9.764736,15,1,0,1,1,252.6378,4993.106421,0,1
6487,1,34,96579.4,0,14.23961,9,2,0,0,0,104.9781,6058.836085,1,0
588,2,64,55774.98,0,11.44104,14,2,0,0,1,172.5034,4503.247213,0,0
725,1,57,6707.83,0,10.60544,13,0,0,0,1,127.475,785.7678294,0,0
1589,0,61,64949.07,0,11.90673,12,1,0,0,1,159.965,5977.627047,0,1
9572,2,34,30483.16,0,5.963307,14,0,0,0,1,179.9476,4037.157006,0,1
7633,2,35,63016.28,0,10.76049,14,3,1,1,1,200.1465,5390.230602,0,0
257,0,33,54873.78,0,8.39826,12,0,0,1,1,210.1051,6317.996068,1,0
4967,0,77,48079.33,1,8.415408,3,2,1,0,0,182.497,1524.896385,0,1
46,1,86,7564.31,0,9.193075,10,1,0,1,0,149.9483,5865.479279,0,1
24682,0,68,11541.68,0,8.646012,15,0,0,0,1,159.965,5934.247818,0,1
1404,5,60,3728.27,0,10.10623,7,0,0,0,1,162.447,6622.410472,1,0
521,2,69,18825.6,0,11.13755,5,0,0,0,0,114.9509,5085.811636,1,0
318,2,47,42440.36,1,14.81572883,14,2,1,1,0,154.975543,1396.977223,1,0
2156,1,80,35866.89,1,11.24126,15,2,0,1,1,255.1198,5885.235129,1,0
6213,0,58,58106.82,0,11.56473,16,0,1,0,0,130.0244,5878.395212,0,0
69,6,24,26282.4,0,9.807530479,10,1,0,0,0,137.483594,1353.29384,1,0
34519,1,45,28431.85,0,9.441826,11,1,1,0,0,104.9923,5766.181037,0,0
271,3,24,46676.42,1,15.92158,12,0,0,1,1,242.6143,1045.435988,0,1
4059,1,47,27995.48,1,8.486542,17,0,0,1,1,197.6288,1487.997515,0,0
2350,2,41,90486.0,0,13.54487,15,1,1,0,0,169.9741,1194.501468,0,1
2247,7,41,25312.29,0,8.98242621,13,0,1,0,0,129.977753,2329.836404,1,0
1535,2,54,11273.45,0,17.83372,13,1,0,0,0,144.9607,5877.690105,0,1
61572,2,80,25898.52,1,10.98987178,10,0,0,1,1,207.638588,1795.270512,0,0
93,0,89,22524.43,0,14.02325,15,0,0,1,1,210.138,5931.491211,0,0
51369,0,31,29467.49,0,9.108143,7,2,0,0,1,162.4608,1411.701061,1,0
4251,2,51,74771.86,0,9.969188,9,0,0,0,0,124.9643,5834.963129,0,1
29007,1,40,45822.57,0,12.31779,12,0,0,0,1,169.9378,5217.193169,0,1
12407,1,77,62989.06,0,2.094319,9,1,0,0,1,162.447,2859.041314,1,0
898,2,54,33735.54,0,6.373342678,10,0,0,0,0,144.960655,1157.286118,0,1
29210,0,62,34281.1,0,11.75681641,9,0,0,0,0,172.48852,1531.155367,1,0
3079,2,19,37004.19,0,4.623316,10,1,0,1,0,104.9629,6039.270111,0,0
124,2,69,27643.15,1,13.13329,9,0,0,1,1,242.6573,2336.999053,0,0
32812,2,38,13846.51,0,16.6785,12,2,0,1,1,187.656,5975.229801,0,0
39,1,89,28658.87,0,13.26656,4,4,0,0,1,169.9378,6033.581345,0,1
22187,1,20,28790.92,0,7.737367,12,2,0,1,0,139.9816,822.774438,0,0
225,3,28,35207.1,0,5.996711,15,1,1,1,1,277.6375,6520.882525,0,1
3757,0,42,100076.65,1,10.79349982,14,3,1,0,1,152.455519,1416.444695,1,0
165,4,43,92696.47,0,6.630274,9,1,0,0,0,134.9801,6188.322388,0,0
2089,0,62,10072.69,0,12.96774,12,2,1,0,0,182.497,2227.799509,0,1
33000,2,25,54215.43,0,5.422522,9,1,1,0,0,150.0208,5326.224652,0,0
1312,1,89,13219.33,0,5.341231,10,1,0,1,1,265.147,4629.932238,0,1
440,0,81,93425.87,0,10.64368,7,1,0,0,1,162.447,5630.968528,1,0
2623,0,64,48188.1,0,10.77322,19,2,0,0,1,159.965,1702.35927,0,1
38028,4,85,37525.01,0,4.336065,12,3,0,0,0,160.0122,678.2091311,0,0
3498,1,80,21741.59,0,10.03618,12,0,1,0,0,117.4686,1876.277402,1,0
8770,3,51,19974.4,1,5.458806701,10,2,1,1,1,255.155493,1616.908193,0,1
1067,1,29,35520.25,0,9.687118,15,0,1,0,0,127.4783,6076.740541,1,0
37711,4,28,21172.49,0,16.54443477,13,1,0,0,0,147.456419,2603.903672,1,0
3208,0,25,643.2,0,5.411723,8,2,0,1,1,207.6094,5785.930696,0,1
814,0,65,37261.82,0,8.923032,10,3,0,1,0,159.9349,577.4706172,0,1
124,0,58,46986.55,0,5.711911,13,1,1,0,0,149.9778,570.5832494,0,1
123,4,61,12170.42,0,8.968022,11,1,1,1,0,155.0084,3893.3098,0,0
5221,2,23,21294.1,1,15.27192,13,0,1,1,1,245.1457,5558.647659,0,1
29608,0,72,39382.66,1,11.89241,19,2,0,1,1,240.1149,1398.087425,0,1
2515,1,77,24997.36,0,7.471035,18,2,0,0,0,112.4844,3347.326138,0,0
5190,2,83,34710.68,0,6.762606,7,0,0,0,1,159.9512,5805.877345,0,1
15232,3,56,17885.01,0,7.935437,7,0,0,0,0,147.4564,5653.372513,1,0
47,4,43,61087.44,0,10.40439,9,1,1,1,0,152.509,1332.850025,0,0
2114,4,70,16131.26,0,13.89024,14,0,0,1,1,200.1652,5299.638224,0,0
13487,1,61,21804.87,0,13.81801,5,2,1,1,0,142.4855,5431.697734,0,0
49344,1,28,75384.42,0,10.20518,9,1,0,1,1,232.624,6827.563026,1,0
1150,7,65,12555.95,1,7.611319,9,0,0,1,1,255.1336,7081.306842,1,0
53,1,21,70808.33,0,13.33913,5,2,0,0,0,102.4746,3971.685185,0,0
5981,0,24,48314.4,1,11.2714618,14,1,0,1,1,287.642733,1779.309609,0,1
3196,3,21,50562.37,1,4.900081,16,2,0,0,1,152.4742,1290.002306,1,0
4705,2,51,32459.53,1,14.20149723,12,1,0,1,0,182.467607,1282.45127,0,1
6394,1,82,63832.69,0,7.654546,15,1,0,1,0,149.9621,403.1214716,0,1
3898,5,20,23660.7,1,11.64845286,11,1,0,1,1,220.132293,1329.24842,0,1
20006,0,26,14472.75,0,6.067007,11,0,0,0,1,169.9378,5619.82827,0,1
27044,3,75,17740.18,0,18.1762,8,0,0,0,1,192.4705,5277.177679,0,1
696,1,31,25263.19,0,10.9286,11,2,0,1,1,262.6106,5274.080857,0,1
10927,9,49,58924.78,1,13.52159,13,3,0,1,1,222.6281,5142.752759,1,0
3966,1,59,50308.74,0,16.29437,9,1,0,0,0,124.9781,5722.009817,0,1
1373,0,84,20544.61,0,15.22681,11,0,0,0,0,144.9607,3842.137812,0,1
1894,0,42,47320.46,0,8.202699,6,4,1,1,0,172.4624,561.6005724,0,1
547,1,28,70500.42,1,13.43679,15,0,1,0,1,184.961,2580.274842,1,0
4052,3,30,17492.71,1,9.977086,13,2,1,0,1,217.484,1280.44084,0,1
766,2,50,72830.82,1,5.74823,14,0,1,1,1,245.1283,4420.771386,1,0
21038,6,62,40588.2,0,4.868079,9,0,0,1,0,149.9776,901.932094,0,0
3734,1,25,27938.0,0,15.10873,14,3,0,1,0,159.9349,5576.065751,0,1
5480,8,68,51136.79,0,8.10121,11,0,1,0,1,117.4835,1684.339812,0,0
38,0,68,28561.99,0,7.978322947,10,0,1,0,1,172.455519,904.5361102,0,1
217,8,32,54779.76,1,16.28075484,14,0,1,1,1,232.652038,1998.680227,0,0
6,1,38,13069.94,0,9.366187,11,0,0,1,0,159.9349,6101.070814,0,1
1209,8,29,20516.44,0,11.78286,15,0,0,0,1,159.9476,6595.169591,1,0
370,1,46,32120.64,0,9.183806,10,1,1,1,0,119.9897,5478.106003,0,0
6900,3,72,15728.61,0,7.738684002,7,1,0,0,1,139.965008,1647.38223,1,0
38659,0,87,27679.48,0,9.291311,8,2,0,1,0,159.9349,4819.114767,0,1
3757,0,55,34844.99,0,11.63888,8,2,0,0,0,157.4698,419.4107069,0,1
23790,0,49,56905.46,0,8.430619,14,1,0,1,0,129.9621,5338.007308,1,0
3324,0,20,40211.04,0,14.4754365,11,1,0,1,0,182.467607,1067.373076,0,1
27419,0,62,52994.02,0,5.186747,13,0,0,0,0,192.4885,4163.015502,0,1
843,0,43,22246.04,0,7.605829,14,1,0,1,0,172.4733,5280.921374,0,0
48351,0,27,70424.63,1,6.941126,12,0,0,1,1,187.6422,1324.009256,0,0
7584,4,41,22112.6,0,12.90165,11,0,0,1,0,172.4579,5615.849093,0,1
210,2,80,4289.84,1,11.76163,11,1,0,0,1,182.447,1048.841947,0,1
6572,4,44,22802.9,0,5.781365,7,0,0,1,0,139.9349,4797.290998,1,0
2423,2,38,84731.3,0,9.954496,13,0,0,0,0,147.4564,6324.792407,1,0
236,0,76,32125.5,0,16.15631,12,2,0,0,1,169.9378,510.6595626,0,1
4757,2,46,48137.75,0,11.20346894,10,1,0,0,0,134.950905,986.2673645,0,1
22947,4,42,142119.3,0,10.64974,12,1,0,1,0,149.9483,5694.946384,0,1
1540,0,64,24397.51,0,5.939723,17,1,1,0,1,139.9792,6000.114125,0,0
172,2,29,57981.64,0,7.784294,17,0,1,1,1,200.1465,4927.588244,0,0
15663,2,70,27301.4,0,16.1298,9,1,0,1,0,174.9768,4552.057718,1,0
14850,3,72,18955.08,0,10.49797,11,0,0,1,0,129.9621,1060.077964,1,0
38753,4,65,13925.38,1,11.32795,11,0,1,1,0,219.9902,1254.859385,0,1
5363,4,49,24516.61,0,7.615469,13,0,0,0,0,169.9928,4777.674258,0,1
1716,3,20,10482.52,1,13.43558029,13,2,0,1,1,200.132293,1259.415493,1,0
325,2,18,47145.15,0,6.182063,13,1,0,1,0,137.4392,5592.361956,0,1
512,0,63,51728.3,0,14.10584,11,0,0,0,1,194.9663,4652.212743,1,0
7439,7,81,83140.55,0,4.804521,11,0,0,0,1,147.4713,563.7131359,0,0
0,4,48,31889.03,0,14.24164,9,1,1,1,0,119.9568,1782.001605,1,0
18229,3,32,20447.16,0,9.188651,11,0,1,0,0,82.49655,5598.408561,0,0
444,6,80,53540.15,0,11.94078,14,1,1,1,1,255.1555,6611.742363,0,1
23230,1,25,48702.23,0,12.47071,14,1,1,1,1,265.1283,5629.15203,0,1
30076,1,40,41819.9,1,14.61938,4,1,0,0,1,159.9942,1734.504367,0,0
4245,2,26,131834.1,0,12.36268,12,1,1,1,0,184.9715,5228.370243,0,1
1032,5,55,105157.2,0,10.80697,7,0,1,1,1,222.6792,2569.290158,0,0
33612,1,18,31397.21,0,10.94596,8,1,0,1,0,162.4713,4723.305276,0,1
960,2,55,70150.34,0,9.823973,18,1,1,0,0,107.482,5880.656131,1,0
348,2,47,73916.66,0,10.48089,16,0,0,1,0,204.9634,5756.010952,0,1
3104,0,66,8840.8,1,8.721081,14,1,1,1,1,257.6549,2074.948906,0,1
4621,1,65,20872.03,1,6.672058888,14,2,0,1,1,207.609354,1241.342647,0,1
338,8,50,7585.29,1,9.074415,11,1,0,0,1,184.9797,1977.058574,1,0
776,1,82,17778.12,0,12.99445,8,2,1,1,0,165.0182,884.0960804,0,0
32564,2,78,47190.38,1,12.94384,13,1,1,1,1,237.6549,1919.953096,1,0
5455,1,65,37091.91,0,10.07092,10,1,0,0,0,114.9509,6359.975691,1,0
3357,3,53,31757.09,0,10.46515,10,1,0,1,0,182.4538,4968.873698,0,1
2050,0,20,36004.39,0,3.644552,13,1,1,1,0,119.9897,5871.273948,0,0
4546,3,83,29762.63,0,10.76461,12,1,0,0,1,127.4887,6101.516217,0,0
20327,0,56,35499.06,0,7.146124361,13,3,1,1,0,162.452604,2253.85247,0,1
163,1,62,33446.77,0,11.10738,13,0,1,0,0,172.5104,5929.405615,0,1
35950,0,42,61262.44,0,14.56695,12,0,0,0,1,172.4705,6484.174701,1,0
7772,0,68,32738.97,0,15.24321,14,0,0,0,1,149.9845,5765.925076,0,0
5344,3,54,31324.12,0,11.21140731,13,2,1,0,1,164.978458,1905.350528,1,0
2465,3,27,80551.29,0,10.48875,13,1,0,0,0,114.9509,4707.304977,1,0
17119,0,31,117418.8,0,7.16386,12,0,1,0,0,127.525,5176.880863,0,0
42741,2,29,41443.63,0,7.805258,13,0,1,1,1,235.1884,5249.77275,0,0
2713,4,79,10349.38,1,10.42980353,17,1,0,1,0,184.963371,1115.319187,1,0
1271,2,84,37376.03,1,11.35680475,14,2,1,1,1,255.155493,1986.939234,0,1
3579,0,41,39335.12,0,7.186402,14,0,1,0,1,182.4653,896.9821918,0,1
8284,2,51,3710.56,0,7.786296,13,0,1,0,1,172.4555,5804.098375,0,1
30795,1,56,19256.41,0,9.751721,6,3,0,0,0,157.4698,4271.0951,0,1
20920,0,36,66737.35,0,8.88295,14,0,0,0,1,114.9658,1638.079725,0,0
53,3,82,24689.6,0,4.445847,10,0,0,0,0,102.4746,5720.467652,0,0
331,0,33,25338.56,0,11.62413,15,1,0,1,0,149.9447,1114.579555,1,0
507,1,58,65768.17,0,13.55541,6,2,0,1,1,242.6106,6751.757527,1,0
8447,0,37,34419.26,1,10.18921185,12,1,0,1,1,200.132293,1436.408211,1,0
856,2,22,10589.06,0,15.35408,6,0,1,1,1,237.6549,5608.519136,1,0
38659,7,66,47296.5,0,10.35811,8,3,1,1,0,142.4993,4539.773339,0,0
5005,1,79,37908.28,0,5.908409,8,2,0,1,0,139.9816,5897.501471,0,0
164,5,28,23613.85,1,14.06427534,9,3,0,0,1,159.965008,1325.529732,0,1
142,0,85,22274.11,1,8.620125009,10,0,1,1,1,190.12704,2123.334993,1,0
375,0,53,26092.38,0,13.70512,11,1,0,0,0,114.9976,979.002185,0,0
61850,1,19,55417.55,0,9.331595,9,2,1,1,1,257.6549,6516.163879,0,1
883,4,75,25742.72,1,7.663279641,16,0,0,0,0,167.456419,556.2193844,0,1
637,2,85,28965.11,0,11.99308,13,0,1,0,0,120.0049,639.623576,1,0
25271,0,86,69014.19,1,10.58554141,15,0,0,1,1,220.114868,1409.882802,1,0
2968,3,83,42800.66,1,9.733557,17,2,0,1,1,240.1149,693.3489139,0,1
37641,2,77,32364.17,0,14.55059,16,2,0,1,0,169.9447,3939.000784,0,1
29213,0,78,14825.22,1,6.946114,11,1,0,0,1,174.9699,1251.894626,1,0
302,0,85,23511.16,0,10.81443,8,0,0,0,0,147.4893,4132.581901,0,0
1855,0,73,35562.1,0,13.20452,11,1,0,1,0,139.9816,713.5720629,0,0
1878,6,63,79243.91,0,13.72414,11,0,0,0,0,147.4738,4042.614652,0,1
1045,0,80,22064.33,1,8.457343,10,1,0,0,1,182.4608,5405.598202,0,1
22704,3,19,13695.83,0,13.83282,5,0,1,1,1,267.6647,5502.195694,0,1
2180,1,81,15426.3,0,9.718559,11,2,0,0,0,134.9509,5869.863059,0,1
4585,0,71,35979.55,1,10.98304,7,2,0,0,0,147.4564,1027.720431,1,0
405,3,85,46584.48,1,9.753305,12,0,0,1,1,240.1149,3514.848918,0,1
2267,0,43,78249.99,1,6.462473731,7,2,0,1,1,220.161527,1321.712528,0,0
1118,2,61,41983.7,0,10.085,14,1,0,1,1,275.1336,6016.058199,0,1
51,3,85,24740.03,1,6.926083,9,2,0,1,1,210.1051,1703.524533,1,0
56959,0,65,62475.24,0,12.1649,14,1,1,1,0,119.9568,4934.319062,1,0
203,6,58,81455.87,0,9.46119,11,0,1,1,1,245.175,6771.922364,0,0
2801,4,87,38556.54,0,6.464421,12,2,0,0,1,172.4705,5922.604676,1,0
128,2,64,33589.11,0,13.56647971,13,1,1,0,0,117.468591,1752.198908,1,0
13601,3,42,83714.62,0,9.032609,12,0,0,0,0,102.4746,4114.377391,0,0
14440,3,30,45714.47,0,6.984819996,18,1,1,0,0,127.495766,594.1054279,0,1
16545,2,54,81472.37,0,12.52708,16,1,0,0,0,137.4836,4405.463106,1,0
3216,4,59,61395.66,0,11.51296,17,1,0,1,0,117.4392,6273.278412,1,0
218,2,31,80392.41,0,9.736413,9,1,0,0,1,149.9378,1403.833391,1,0
259,3,88,55271.5,0,11.07053,18,1,0,0,0,147.4601,412.2016012,0,1
556,0,37,12262.31,0,9.073098,12,0,1,0,0,117.4686,5716.521753,1,0
10729,0,31,33331.31,0,10.77217,14,2,1,0,0,142.5007,5597.924969,1,0
92,1,86,18543.4,0,12.86128,13,0,1,0,0,137.4686,3145.639435,0,1
14645,0,67,27422.23,0,10.46708,9,1,1,0,0,147.4783,3294.82859,0,1
15788,0,43,56792.26,0,10.03734,14,0,0,1,0,162.4538,1076.672787,1,0
55122,0,69,58077.38,1,10.68311773,12,1,0,1,1,222.660939,1806.135733,0,0
728,1,77,65565.99,0,7.291285,11,4,0,0,0,159.9794,4486.582949,1,0
640,0,66,40386.0,1,10.75178,11,1,0,1,1,212.6415,1342.598456,1,0
17218,3,66,19200.57,0,8.027062,7,2,0,1,0,149.9447,5346.745829,1,0
969,5,30,30113.06,0,10.23011,10,0,1,0,0,169.9741,1433.513815,0,1
346,3,21,31881.36,1,9.900113,17,1,0,1,1,267.6427,6012.6506,1,0
33287,0,55,16581.74,0,10.21682783,9,1,1,1,0,139.95684,1435.057667,0,1
1215,1,35,3773.39,1,12.66151,12,0,0,1,1,207.6386,808.6437867,0,0
3076,2,75,20940.34,0,4.827944,12,0,0,0,0,159.9794,1170.945568,1,0
2318,0,64,15037.18,1,13.1051,13,1,0,0,1,172.4705,1440.630753,1,0
1004,0,80,11414.65,0,8.060591,13,1,0,0,0,92.45514,810.6535635,1,0
19551,1,80,36648.54,0,15.22905,10,1,0,0,1,214.9663,5814.514903,0,1
1060,0,29,19153.42,0,14.63696,14,0,1,0,0,114.9728,3847.783663,0,1
34308,1,76,73422.83,1,10.25266403,9,1,1,0,1,175.02109,862.0866469,0,0
2301,1,23,2842.85,0,12.92581,9,2,0,0,0,137.5165,6104.598627,0,0
749,2,64,50334.51,1,12.28017,9,0,0,1,1,187.656,1122.270266,0,0
40336,3,34,41429.32,0,11.98321,11,1,1,0,1,149.9598,5718.105902,0,1
3718,0,50,630.24,0,9.50503,13,0,1,1,0,152.4798,892.5309234,0,1
382,3,37,5289.83,1,12.23484,10,3,0,1,1,242.6573,2044.702772,0,0
11880,2,30,10000.11,0,11.93376,11,1,0,0,0,92.5018,5244.329034,0,0
3275,0,45,16895.6,1,7.618887,11,2,0,0,1,172.4705,1601.994832,1,0
25258,1,53,35415.05,0,9.041816,14,4,1,1,0,144.9889,5706.971929,1,0
5123,0,58,18081.89,0,6.87882,9,1,1,0,0,130.0244,5255.178769,0,0
2242,4,64,56783.12,0,6.337104,11,0,1,1,0,187.4673,6364.433854,1,0
