Population,Children,Age,Income,Churn,Outage_sec_perweek,Email,Contacts,OnlineSecurity,StreamingTV,StreamingMovies,MonthlyCharge,Bandwidth_GB_Year,InternetService_DSL,InternetService_Fiber Optic
16503,1,56,31529.9,0,8.554768,11,1,0,1,0,137.4684,1819.57724,0,0
681,4,47,51383.17,0,5.670833,8,0,1,0,1,197.4876,6035.036634,0,1
401,1,22,102059.0,0,4.921819,6,3,0,0,0,149.9928,6255.328337,1,0
18813,0,43,21232.67,0,13.07612,9,2,1,1,1,257.6375,6760.900419,1,0
3241,0,20,119318.8,0,8.373684,11,1,1,1,0,174.9581,2163.007664,1,0
9593,0,77,15843.72,0,8.773524,9,1,1,0,0,147.4783,5316.617176,0,1
16902,6,58,15095.8,0,7.852913,20,0,0,1,0,142.4713,5799.053123,1,0
108,0,34,39933.37,0,12.19054,14,2,0,1,1,287.6427,4147.013836,0,1
468,3,74,26034.88,0,7.782504,10,0,0,0,1,169.9378,4735.770641,0,1
4552,0,18,37829.04,0,5.543502,8,1,1,0,1,177.4876,5066.934116,1,0
1236,1,21,118340.8,0,10.53369,18,1,1,0,1,177.4876,5831.502124,1,0
38659,0,41,30357.64,0,7.315918,10,3,0,0,1,194.9992,5222.664785,0,0
18188,1,65,16403.11,0,4.312907,10,0,0,0,1,172.4742,5808.42996,0,1
21111,4,62,36139.18,1,6.147368,13,0,1,1,1,257.6513,5009.989918,1,0
4745,1,44,31012.18,1,13.08416,14,1,0,0,1,137.4616,1024.765594,0,0
10237,0,18,71348.1,1,9.507249087,13,0,1,1,0,154.961766,1942.250203,1,0
426,3,62,3167.88,0,13.45919,16,1,0,0,0,157.4836,3459.851822,0,1
9191,0,54,72841.97,0,7.65593436,7,0,1,0,0,127.481989,2112.65313,0,1
12275,0,71,12174.49,0,14.81462,11,2,0,0,0,159.9794,1455.89147,1,0
890,3,27,81803.03,1,14.63754555,15,0,0,1,0,129.948316,1671.469773,1,0
214,0,77,11548.26,0,4.170516,9,1,0,0,1,149.9707,1139.673714,0,0
452,1,59,38226.33,0,12.26505,19,1,0,1,0,164.967,5863.779578,1,0
6749,1,33,86416.45,0,9.665539,12,1,1,0,1,142.4827,5876.740785,1,0
398,1,43,9011.25,1,10.45334,12,4,1,1,0,184.9853,827.7165459,0,1
59009,4,43,11962.55,0,9.519194,12,1,0,0,1,127.4887,4531.04303,0,0
1835,1,66,5134.89,0,9.998116,7,1,0,0,1,169.9378,5772.068776,0,1
3224,3,58,44086.35,1,7.943538816,8,1,1,1,1,222.665436,1940.626426,0,0
11848,4,68,17235.3,0,6.936363,10,0,0,1,1,230.1051,4819.017885,0,1
1177,3,68,121118.5,0,7.705812,12,3,0,1,0,152.4441,6030.712542,1,0
6233,0,65,17286.64,1,6.221255,12,1,1,1,1,202.65,5976.368221,1,0
4260,3,21,64292.47,1,8.659099436,13,0,1,0,1,154.991856,2072.078593,1,0
32257,1,54,42630.35,0,13.4777,10,1,1,0,0,162.497,4987.58141,1,0
3884,0,35,84147.24,0,10.91458,8,3,1,0,0,127.4958,1537.706248,0,1
171,2,31,54531.53,1,9.127013,11,1,0,1,1,222.6281,2193.26463,1,0
568,2,37,35274.36,0,7.13163,8,0,0,1,0,169.9447,5723.066248,0,1
1398,3,77,58974.46,1,8.895333,13,1,0,1,1,207.6094,628.1057927,0,1
324,3,49,57050.83,0,9.601905,11,1,1,1,0,107.4806,4327.184375,0,0
2106,9,30,106608.35,0,13.29635151,14,0,0,0,0,147.473844,1374.793483,0,1
21141,2,23,21183.28,1,10.97771,9,2,0,0,1,204.9797,679.9648888,0,1
33901,1,37,75451.72,0,10.56544,9,0,0,1,1,252.624,5652.464417,0,1
684,2,18,57067.4,0,9.190582,9,1,1,1,1,202.6362,6857.221544,1,0
69,1,68,35917.89,1,8.024894,15,0,0,1,1,242.6143,5174.530815,0,1
2292,3,85,39894.55,0,11.46498,10,0,0,1,0,104.9629,5935.908059,0,0
7562,3,64,38488.68,0,12.47355,14,0,0,0,1,179.9476,5167.346084,0,1
167,1,20,21224.38,0,10.77302,11,0,1,1,1,255.1417,6523.645236,0,1
25764,1,70,19090.03,0,4.575363954,13,0,1,1,1,235.159141,2522.88913,0,1
591,4,72,47502.66,1,11.73060772,12,0,1,1,1,202.636202,1279.856552,1,0
3481,3,42,65893.07,0,11.33648,16,0,0,1,1,220.1185,4750.441086,0,1
24,1,56,31246.25,0,8.943512,10,2,1,1,0,132.4798,1715.911701,1,0
1799,1,26,17383.96,0,8.585681,9,0,1,0,0,127.4783,5563.341225,1,0
526,9,78,16647.06,0,16.01387,17,0,0,1,0,182.4676,5469.880413,0,1
360,7,43,15012.17,1,9.70902,11,1,1,0,0,147.4783,1031.328337,0,1
3231,0,46,59689.49,0,11.24745547,11,1,0,0,0,137.469817,1534.097093,1,0
298,3,63,15468.51,0,2.017746,15,0,1,0,0,152.5104,1583.398883,1,0
9542,1,31,44761.66,0,16.16919,12,0,0,1,0,137.4392,5269.076385,0,1
12404,3,80,29367.86,1,10.45028,17,1,1,0,1,164.9647,2031.533699,1,0
1851,5,30,68520.49,0,10.81641,12,0,0,0,1,179.9476,5419.846646,0,1
158,1,49,27784.38,0,11.03858,9,1,1,1,1,222.6326,5838.178564,1,0
24529,1,86,11999.43,0,8.301200914,17,0,0,0,1,172.503404,1136.55652,0,0
27317,0,79,12547.26,1,8.426711,19,0,0,1,0,184.9496,1431.48792,1,0
778,3,37,40529.84,1,16.88041332,13,1,0,0,1,182.443347,2207.637213,1,0
76,1,73,55112.16,0,9.915906,11,1,1,0,1,184.9939,5397.665839,0,0
1956,1,50,7369.88,0,9.298875,14,0,0,1,0,217.4725,5086.304493,0,1
10605,0,54,20985.69,1,8.552086,7,1,1,1,1,245.132,991.6890153,0,1
1639,0,38,26986.49,1,11.34716,15,0,1,0,0,127.4783,1627.688937,1,0
5596,9,26,13057.66,0,11.72865495,16,0,0,0,0,105.010962,676.0809142,0,0
617,0,49,27976.63,0,12.76603868,8,2,0,0,0,134.980139,1129.529441,0,0
637,0,69,86274.26,1,9.824278,9,0,0,1,1,242.6281,924.9657013,0,1
11895,1,48,61763.76,0,8.187755,10,1,1,0,0,140.0013,5348.99535,1,0
3736,3,41,87354.99,1,5.290318715,10,0,0,1,1,252.637807,1577.208717,0,1
2285,0,88,44678.29,0,7.22888,10,0,1,0,1,217.484,4818.09657,0,1
9463,3,61,39262.14,0,9.57470568,11,1,0,1,0,152.490739,1833.0967,0,0
22388,2,44,18216.49,0,8.497025,12,3,1,0,0,129.9778,6490.921609,1,0
599,2,28,37631.4,0,9.632814549,13,3,1,0,0,127.481989,2938.319116,0,1
22929,2,41,27472.28,0,6.391658,10,0,0,0,0,124.9935,5714.326706,0,0
1194,3,20,27558.14,0,9.700117,10,1,0,0,0,144.9607,463.6732561,0,1
649,8,30,11786.95,0,9.94893,10,0,0,1,1,275.1198,6451.646223,0,1
37234,2,73,8540.76,0,9.346761,9,2,0,0,0,192.4885,5250.358878,0,1
36986,6,85,25696.67,1,7.655763,10,0,0,0,1,194.9663,1815.26546,1,0
290,4,82,20071.49,0,9.725327,11,1,0,0,0,147.4601,855.2059629,0,1
637,6,58,13969.34,0,4.373591494,12,1,0,0,0,92.455141,1653.165932,1,0
27202,0,38,45285.69,0,9.353272,15,1,1,1,1,232.6228,6157.745923,0,1
480,0,75,8164.76,0,9.300768,11,1,0,0,0,114.9976,439.0514662,0,0
40,1,64,64699.15,0,11.1147,8,0,0,0,0,127.4601,5614.673422,1,0
49271,2,38,62026.58,0,11.16644,11,1,0,0,0,147.4601,1676.80832,0,1
508,3,48,7681.82,1,11.34885042,10,0,0,1,0,117.485813,967.7426094,0,0
748,1,86,70250.39,0,6.441951,11,2,0,0,0,157.4698,502.9172945,0,1
2060,2,52,5663.69,0,12.75335,10,2,1,1,0,207.4811,6486.342263,0,1
36282,3,83,10818.08,1,9.011401399,16,0,0,1,0,159.934918,1043.790368,0,1
1301,1,61,11720.53,0,14.07608,12,1,0,0,0,124.9935,3185.817507,0,0
250,0,31,50561.44,0,6.573582085,9,1,1,1,0,207.481057,1366.210807,0,1
12,3,46,14512.74,0,8.270887,8,3,0,1,0,197.4725,5906.275909,1,0
458,2,75,14987.31,1,12.89594,14,1,0,1,1,232.624,1206.219227,1,0
17058,1,24,30034.37,0,10.4704,12,1,1,0,0,182.497,893.9429985,0,1
2394,1,34,35988.24,0,11.741245,9,0,1,0,1,139.979239,1708.614019,0,0
437,1,61,4108.64,0,11.44113,7,2,1,0,1,165.0113,6071.213666,0,0
13744,0,64,30466.06,0,8.669616,12,1,0,1,1,242.6281,6237.268861,0,1
439,1,63,77486.12,0,11.76289,16,0,0,0,1,127.4887,5662.729675,0,0
341,0,26,10270.29,0,5.261171,18,0,0,1,0,149.9621,585.3561113,0,1
9469,1,57,3503.09,0,12.62767,7,1,1,0,0,149.9741,6015.602918,1,0
686,3,30,30446.44,0,10.02846403,14,1,1,0,0,182.483267,2593.301866,0,1
320,2,28,24072.56,0,8.991756,11,0,0,1,1,230.1051,1122.653549,0,1
3368,6,84,4566.8,1,12.25739,13,0,0,0,1,159.9942,834.0925038,0,0
18518,1,28,18911.92,0,3.681734,14,1,1,0,1,149.9598,520.0280011,0,1
163,2,31,16226.86,0,6.853036,10,2,1,1,1,242.6326,6181.959795,0,1
2093,3,39,89061.45,1,10.79846973,13,1,1,1,1,177.65076,1840.014467,0,0
353,1,20,4824.09,0,3.049819,3,1,0,1,0,117.472,4321.775833,0,0
680,6,82,51960.51,1,8.774646693,9,0,0,1,1,230.105118,1013.993166,0,1
42023,3,88,56876.26,0,10.58255,9,1,0,0,0,144.9607,3503.174329,0,1
4508,2,80,70775.57,0,11.17967,12,0,1,0,1,184.9939,586.7907291,0,0
15589,1,84,42034.08,0,9.158931,13,0,0,0,0,167.4564,4724.945111,0,1
30309,0,47,40906.5,0,17.27337,7,1,1,1,1,222.6326,6516.610972,1,0
2862,0,67,15029.89,0,7.889915,8,2,0,0,0,124.9607,5222.447526,1,0
31816,0,24,64333.45,0,12.03124,12,0,0,1,1,255.1372,4844.338366,0,1
67,0,51,20532.13,1,12.76985,10,0,0,1,1,222.6281,1385.346757,1,0
2604,2,25,50560.17,1,7.823058882,9,0,0,1,0,137.439154,1090.76661,0,1
8601,1,56,1722.01,0,5.672009,9,1,1,0,0,147.4783,1414.219141,0,1
36260,7,76,91335.76,0,12.01267388,11,1,1,0,0,142.500692,1078.291303,1,0
17696,4,76,38228.16,1,14.23673,15,0,0,1,1,232.6378,2050.942844,1,0
38321,2,60,45913.33,0,9.218559,9,0,0,1,1,275.1336,6263.672907,0,1
1347,4,58,103476.1,0,11.29179,8,3,0,0,1,139.965,5084.851456,1,0
905,6,21,49241.33,0,10.30157,14,0,0,0,1,172.4705,6484.077095,1,0
1285,2,84,9273.52,0,8.497383,16,1,1,0,1,184.9647,5631.487821,0,1
1153,3,36,98147.26,0,8.776288,7,1,1,0,0,104.9923,2334.936502,0,0
978,4,52,82955.59,0,10.64343,9,2,1,0,0,107.4958,2006.056116,1,0
7514,2,51,28125.21,0,9.534548,13,2,0,1,0,104.9629,4493.014399,0,0
398,0,71,10542.11,0,10.15175,11,1,0,1,0,184.9634,6289.493619,1,0
8134,0,19,55493.0,0,8.491828,13,0,0,1,1,240.1149,5843.100552,0,1
1213,4,76,54592.75,1,8.239249,12,2,1,1,1,257.6513,6273.993497,1,0
2781,0,77,9771.32,0,7.013219,10,0,0,1,0,162.4713,5901.269005,0,1
39,0,67,7004.93,1,6.914264,9,0,0,0,0,172.4885,1003.080929,1,0
48770,3,20,23874.86,0,7.742007,14,1,0,0,1,182.49,6033.438284,0,0
60408,0,67,20657.67,1,6.382829,12,0,1,1,1,222.6792,1362.599478,0,0
0,3,25,27034.63,0,7.881495,13,2,1,0,0,94.97283,5530.990602,1,0
450,4,22,73611.46,0,11.02579,15,1,0,1,0,104.9629,6064.179779,0,0
27897,1,21,17612.86,0,8.450991,17,0,0,0,1,194.9663,5638.438682,1,0
14279,8,23,130732.2,0,4.999319,13,0,1,0,0,150.007,1165.027263,0,0
3777,0,27,42924.08,0,13.62004,11,2,0,0,0,124.9607,5951.771265,1,0
6250,3,20,24462.25,0,5.304627269,13,1,1,0,1,184.978458,713.364269,0,1
984,8,33,94258.71,0,13.33174,9,2,0,1,1,255.1665,6579.180799,0,0
2301,0,51,36149.29,1,4.48145,13,1,0,1,1,232.6378,2515.478194,1,0
7714,2,30,22227.6,1,10.05201,11,1,0,0,0,159.9794,901.9731056,1,0
519,1,42,8817.04,0,10.47985,13,0,1,1,1,222.6326,5693.54601,1,0
4979,0,29,32952.41,1,9.749545,8,4,1,1,1,202.65,1589.753327,1,0
2856,4,86,40783.52,1,7.346236,10,1,1,1,1,245.1457,970.5121325,0,1
27808,4,50,17020.84,0,11.55719,9,5,1,0,1,174.9744,4513.977095,1,0
1995,10,31,23693.22,0,12.94709,13,0,0,1,1,242.6281,6900.075325,0,1
353,1,49,40675.75,0,12.89979,10,0,0,0,0,104.9781,4879.170769,1,0
3032,1,43,8495.04,0,7.045651851,11,1,0,0,0,92.488023,623.7865683,0,0
38787,1,25,4855.88,0,17.03765,11,1,0,0,0,124.9607,982.9569892,1,0
4158,4,51,57253.42,0,17.70257,12,0,0,0,1,159.9476,5943.184132,1,0
4363,3,71,33377.2,1,6.789145,9,1,0,1,0,172.4441,1034.993917,0,1
2564,1,43,65548.03,0,10.05475,15,2,0,1,0,129.9483,5999.863942,1,0
5796,1,63,32521.54,0,8.387455,12,1,0,0,1,227.4754,5693.466496,0,1
28508,1,51,36262.17,0,11.10249,15,2,0,1,1,230.1051,6359.455223,0,1
15721,0,44,17324.98,0,6.669277,8,2,0,1,0,172.4404,5743.829083,1,0
36184,3,54,108287.6,0,9.459647,15,1,1,0,0,172.5104,1080.663566,0,1
3572,4,26,30876.58,0,11.75992,16,1,0,0,1,182.4608,5441.933092,0,1
40041,3,40,82560.95,1,7.495673471,10,1,0,1,1,200.165175,1711.601451,0,0
860,1,33,76046.62,0,9.004832636,6,1,0,0,0,134.980139,548.9193645,0,0
610,2,59,76567.85,0,5.258274954,8,1,0,0,0,112.455141,886.9398744,0,1
15515,1,22,13337.97,0,10.99334684,15,1,0,1,0,217.472533,839.4587853,0,1
51426,2,54,19435.67,0,12.36842,11,2,0,1,0,162.4538,5641.701018,1,0
6570,1,74,125568.9,0,14.07128,8,0,1,1,1,202.6829,4740.002962,0,0
10511,1,29,33341.83,0,7.397684,18,1,0,0,1,182.4433,4367.354584,1,0
1496,2,25,28965.25,0,9.708487,9,0,0,0,0,167.4564,1067.709253,0,1
491,8,31,12265.71,0,9.170457,16,1,1,0,0,169.9741,2470.214952,0,1
3681,2,43,19274.89,0,11.69507,8,1,0,0,1,149.9707,5665.576718,0,0
8880,1,72,73952.76,0,15.99328,10,1,0,1,0,182.4676,1403.146012,0,1
1418,4,82,16149.85,0,10.01143,15,3,0,0,1,149.9845,889.2239784,0,0
0,3,28,32205.64,0,10.27543,14,0,0,1,0,137.4392,5256.767211,0,1
646,0,18,37860.79,0,12.13559132,7,0,1,0,1,197.48762,838.8374504,0,1
29997,0,73,24740.68,0,11.29101,9,1,1,1,0,165.0182,3891.731564,0,0
66583,0,53,71367.15,0,12.19855,14,3,1,0,1,229.9931,4646.442659,0,1
1002,0,23,32255.86,0,10.0547,15,0,1,1,1,245.132,5247.418341,0,1
8761,1,79,31063.83,1,8.289713,16,0,1,1,1,255.1555,887.9936218,0,1
31318,0,29,40165.02,0,10.35392,10,0,0,1,0,184.967,4178.995617,0,1
1120,0,40,46974.79,0,7.633282055,14,0,0,0,0,124.97808,391.0106655,0,1
4381,1,35,36384.62,0,15.56284947,15,1,1,1,0,154.975543,1258.06366,1,0
8339,1,29,65986.37,1,11.7468,5,2,1,1,1,245.1283,6199.767982,1,0
34082,1,46,27400.85,0,3.21461,9,0,1,0,1,142.4827,4786.931622,1,0
788,3,63,16966.71,1,10.5572,14,3,0,1,0,117.4392,837.3072679,1,0
3149,0,58,26817.82,1,12.55686,12,1,0,0,1,159.9476,907.3050831,1,0
787,0,82,37123.95,0,16.28114,10,1,0,1,0,182.4676,5499.021787,0,1
180,0,40,3551.89,1,11.64764999,9,1,0,1,1,242.610632,1614.1637,1,0
843,1,43,21569.82,0,7.599065,14,0,0,0,0,92.48802,3788.13967,0,0
2240,3,23,37542.28,0,10.67482,10,2,0,0,1,172.4705,5129.540139,1,0
17639,5,30,35375.83,0,11.9465,11,0,0,0,0,147.4564,6072.987281,1,0
46215,0,63,14944.48,0,11.63792,9,0,0,0,1,169.9378,5341.756379,0,1
304,1,41,13957.71,0,11.24169,8,2,1,1,1,257.6549,6282.975764,0,1
1253,2,83,17786.67,0,9.332735,13,4,0,0,1,147.4421,1225.839629,0,1
35376,1,77,17054.95,0,11.10109124,13,0,0,0,0,147.503078,1824.510182,0,0
29015,0,40,30543.93,0,8.376945,13,3,0,0,0,144.9607,1871.706612,0,1
652,1,84,63725.44,1,10.8901854,14,0,1,1,1,242.632554,1499.600891,0,1
674,1,79,40380.17,0,5.274568,16,0,0,1,0,184.9496,5992.97277,1,0
168,6,77,47631.91,0,12.84811,10,1,1,1,1,235.1591,4987.482025,0,1
107,2,30,9336.09,1,14.27424,15,1,0,0,1,207.4754,2099.82555,1,0
38,3,30,36755.73,0,11.41099,10,1,0,1,0,172.4871,1945.615058,0,0
1641,3,52,38311.94,0,12.1362412,11,2,0,1,0,139.934918,1790.688379,1,0
7536,1,46,23456.98,0,7.778344,18,2,0,0,1,192.4567,4466.695172,0,1
5526,8,18,21400.67,0,11.6213,14,4,0,1,1,210.1518,6062.895419,0,0
4465,0,18,81110.33,1,11.55219,14,1,0,0,1,139.965,1002.753144,1,0
2408,3,31,34132.82,1,9.622636,8,2,1,1,1,235.1417,1318.882817,1,0
12541,3,23,26214.55,0,11.16447,13,1,0,0,1,182.4762,5093.145531,0,0
526,4,38,62731.56,0,10.75982,13,0,0,1,1,230.1051,4067.92605,0,1
21314,3,61,7418.73,1,8.417611,9,1,1,1,1,277.6513,1288.15613,0,1
641,0,51,45225.74,0,12.71107869,14,2,0,0,1,169.937833,1022.415622,0,1
2820,1,64,47079.18,1,13.7331,11,2,0,1,1,207.6094,762.0564475,0,1
15142,3,74,20698.04,0,9.71297,19,1,1,1,1,277.6513,2914.993204,0,1
0,2,51,42934.29,0,14.55919,12,1,0,0,1,214.9663,5753.65882,0,1
2474,2,46,22922.41,0,12.30949,9,1,1,1,0,139.9568,552.480335,0,1
1490,0,23,71070.02,0,9.592831,11,1,0,1,0,149.9447,6093.091927,1,0
219,1,77,78317.51,1,9.637687,7,2,1,0,0,162.497,1307.120014,1,0
940,1,21,40941.58,1,9.705754,11,1,1,1,1,177.6508,1432.135681,0,0
828,1,74,48715.53,1,11.9664542,17,1,0,1,1,210.138,724.7803356,0,0
1572,0,54,58015.98,0,13.98326,17,2,0,0,1,139.9512,5813.064092,1,0
735,0,65,92252.71,0,7.66188,5,1,0,0,1,192.4567,5330.00965,0,1
5060,2,22,27464.49,0,9.827132,7,0,0,0,1,159.9512,5095.502574,0,1
2003,1,57,36404.87,0,13.91561,11,2,1,0,0,95.00571,888.9198648,0,0
49787,1,70,55025.02,1,9.725427,13,3,1,1,1,257.6513,1882.174515,1,0
15171,10,76,35954.77,1,13.71555406,14,1,0,0,1,137.461553,819.4195269,0,0
1902,0,86,23469.83,0,8.202418,12,1,1,0,1,154.9919,6232.543979,1,0
35349,2,71,26012.53,0,6.751421,11,2,1,0,1,117.4835,2744.394944,0,0
2951,3,69,15885.02,1,7.054788,6,2,1,1,1,235.1555,5921.839604,1,0
2029,2,44,32992.62,0,10.28022332,12,2,1,1,0,119.95684,1263.008234,1,0
2304,4,73,13378.66,0,11.93102,13,1,1,0,1,207.4974,5141.242839,0,1
16080,2,85,125769.6,1,4.92053,7,0,0,0,1,172.4567,1283.018595,1,0
32681,2,31,58304.48,0,5.7796,18,2,1,0,0,129.9915,4947.825183,1,0
16972,0,27,85299.46,0,12.27234,9,0,1,1,0,162.4526,5880.677411,0,1
10552,1,87,15160.7,1,9.760091,13,1,1,1,0,187.4673,1324.19186,1,0
2653,1,24,21409.9,0,7.793657,12,1,0,1,1,252.6378,4962.803058,0,1
14823,3,35,25653.34,0,8.759585,13,0,0,1,1,230.1051,4024.612201,0,1
1349,0,79,29780.97,0,10.34631,14,1,1,0,0,147.4783,5473.038426,0,1
3708,0,83,33203.62,0,12.49614,10,1,1,0,1,184.9647,4275.271246,0,1
142,1,75,68430.88,0,8.470105611,11,0,0,0,0,159.983006,990.747598,0,1
4049,4,48,23184.49,0,11.52769,10,1,0,1,0,159.9642,1452.316701,0,0
534,2,49,15908.91,0,11.47451,10,0,0,1,0,182.4538,772.3849869,0,1
1517,1,56,53714.51,0,8.396286,12,1,0,0,1,214.9525,5957.424012,0,1
32929,0,39,18759.25,0,11.73,12,2,0,0,0,125.0073,4715.211492,0,0
2455,0,18,28768.29,0,9.075447,10,0,0,0,0,134.9509,3515.623391,0,1
786,2,55,49993.51,0,8.962113,12,1,1,0,0,147.4783,837.0503656,0,1
16246,0,75,60136.7,0,8.938938,6,2,0,1,1,220.1149,5894.516764,1,0
45596,3,28,17931.97,1,6.216824,13,0,0,1,1,255.1198,3452.422228,1,0
352,0,70,3223.21,0,12.07896744,13,0,0,0,0,169.992756,891.5354705,0,1
684,2,71,35853.17,0,9.286938,12,2,1,0,0,104.9923,3771.816061,0,0
13222,4,61,24625.37,1,10.06942,12,2,0,1,0,162.4676,1466.444336,1,0
23,1,38,25125.45,1,10.522,12,1,1,1,1,235.1417,5583.899513,1,0
12695,4,25,80674.2,1,11.83935,12,0,0,1,1,220.1615,1686.732783,0,0
865,1,29,30772.72,0,7.088079,12,0,1,0,0,169.9741,1747.966742,0,1
13475,3,68,41508.2,0,7.763803,14,1,0,0,1,169.9378,5953.612372,0,1
362,4,63,28635.7,0,8.696232,11,2,1,0,1,184.9647,6054.489807,0,1
1537,2,19,13543.51,0,12.97013,16,1,0,1,0,204.9634,5976.68996,0,1
3050,4,57,57497.76,0,9.154572,14,0,0,1,1,220.1323,3668.332806,0,1
59191,2,21,12908.78,1,7.781912069,8,2,1,1,1,247.664655,1467.981883,1,0
9585,0,58,49336.26,0,15.38413,18,1,0,0,1,127.4421,6084.511649,1,0
14279,0,84,146536.7,0,10.1879,11,3,0,0,1,172.4705,5981.217808,1,0
16974,5,32,41512.12,0,12.47085,9,0,0,0,0,179.9656,6153.937297,0,1
1856,2,37,8408.2,0,9.40182,13,3,0,0,0,179.9656,490.2102038,0,1
12991,3,57,13756.92,0,8.452148,6,2,0,1,0,172.4404,5894.713365,1,0
19904,8,28,1593.63,0,2.974229,16,0,0,1,0,174.9768,6004.110633,1,0
20180,7,81,39539.32,0,13.70624,11,0,0,1,0,172.4579,5454.636911,0,1
3085,2,58,51755.55,0,7.527191,12,1,0,0,0,124.9607,1117.392471,1,0
27532,6,52,15278.16,0,10.33061,12,1,1,1,0,197.4945,1118.046807,0,1
791,4,30,15869.36,0,3.015583,8,2,0,0,1,204.9797,1275.449066,0,1
57344,4,72,28057.62,0,11.32477,14,0,1,0,0,162.4833,4523.838771,1,0
14801,2,28,6057.28,0,11.32266,11,0,1,1,1,210.127,5975.890408,0,1
1539,0,23,55448.47,0,16.09504,6,0,1,0,0,117.4686,6430.574874,1,0
10019,2,79,35699.32,0,9.833881,11,0,0,0,0,157.4836,4133.654101,0,1
294,2,62,45860.11,0,10.01552859,13,0,0,1,0,192.440432,1729.48154,0,1
391,3,72,77544.22,0,7.589851,14,0,0,1,1,200.1185,6125.429918,1,0
2616,1,25,10124.99,1,5.058771,12,0,0,0,1,127.4421,1612.488802,1,0
4555,4,35,29179.15,0,7.449366,13,0,1,0,1,172.4848,971.4767445,0,0
18,6,21,36562.75,0,10.57671,8,1,0,0,1,139.9979,1207.587701,0,0
511,0,84,43525.94,1,10.55912151,2,2,1,1,0,184.985293,627.3962656,0,1
10057,3,26,40363.21,0,6.358544,10,2,0,1,0,139.9349,5607.361744,1,0
18075,1,28,10777.3,0,12.70658,11,0,0,0,0,79.97886,5602.847861,0,0
2000,4,33,83651.89,0,10.7853,15,0,0,1,0,184.9634,5012.14381,1,0
6137,1,36,83705.06,1,8.36802634,11,1,1,0,1,154.991856,1640.244176,1,0
237,3,19,47972.37,0,17.29039,15,1,1,1,0,164.9715,5163.16137,1,0
1227,0,61,121849.0,0,9.184449781,17,0,0,1,1,240.114868,1930.538667,0,1
6457,1,22,12778.82,0,17.13733,8,0,1,1,0,207.4673,5407.07316,0,1
52078,3,22,63286.15,1,11.34582,13,1,1,1,0,132.466,2382.03067,1,0
481,4,72,88504.85,0,11.06695,14,0,0,0,0,124.9607,5243.262555,1,0
14534,2,55,16337.64,1,2.292587755,19,0,1,0,1,184.961033,1088.89675,1,0
159,4,40,18846.03,1,9.447787,12,1,0,0,1,194.9663,1864.932987,1,0
13443,2,56,32105.56,0,7.467531,10,2,0,0,1,182.447,5378.366994,0,1
1475,0,87,113392.5,0,11.93872,14,0,0,0,0,134.9509,5420.186868,0,1
41901,1,32,14842.19,0,10.78213,12,2,1,1,1,212.6557,5815.917509,0,0
180,1,28,14393.72,1,12.55052929,16,3,1,1,1,242.632554,883.9008134,0,1
18,2,66,13899.94,0,11.31545,11,0,0,0,0,92.45514,4747.190141,1,0
2318,4,63,37747.34,0,5.36030216,12,2,1,1,1,210.12704,1857.751688,0,1
271,6,26,24924.4,0,8.983244,8,1,0,1,1,275.1198,6012.531259,0,1
36184,3,20,25686.47,0,8.591792,6,1,0,1,0,169.9447,782.5670721,0,1
172,3,46,56497.63,0,10.4229,10,1,0,0,1,182.4608,4176.013803,0,1
2068,1,29,82983.69,0,10.97278,13,0,0,1,0,217.4725,5544.621469,0,1
6289,2,61,37993.51,1,12.03535,14,2,0,1,1,212.6415,1214.128652,1,0
230,3,73,12134.83,0,10.65731963,10,0,1,0,0,149.99153,1505.903299,0,1
46920,4,76,45553.16,1,14.4386161,15,3,0,0,1,172.470522,1587.044822,1,0
9982,4,76,15164.29,0,6.029026,14,0,1,0,1,152.4884,1072.186545,0,0
570,1,49,39184.05,0,13.06711,12,1,0,1,1,222.6143,6609.12279,1,0
1186,0,80,31749.22,0,12.74248,10,2,0,0,0,134.9509,382.4167858,0,1
1596,2,83,25314.39,0,8.279719,16,0,1,1,0,187.4847,5624.671786,0,1
268,5,75,16709.84,0,10.23096,14,1,0,1,0,192.4404,5947.355869,0,1
1662,3,55,55200.2,1,5.649781948,12,2,0,0,0,157.483594,637.7315432,0,1
50992,7,20,48323.96,0,11.00542,13,2,0,0,0,147.4738,5718.653054,0,1
0,0,36,26313.52,0,8.864157,16,1,1,0,0,140.0342,6246.238872,0,0
212,0,27,34742.99,0,10.40407,15,1,1,1,0,194.9581,5199.488203,0,1
12895,1,48,10776.83,0,6.411316,10,0,0,0,1,194.9525,6265.43461,1,0
7050,4,27,33599.19,0,11.40089,17,0,1,1,0,187.4847,6263.757352,0,1
182,3,51,18078.02,0,10.32042,13,1,0,1,1,212.6415,5561.852852,1,0
1595,0,33,51477.31,0,9.312883,13,0,1,0,1,175.0211,5447.179024,0,0
4112,0,80,98120.0,0,14.72704,13,0,1,0,1,152.4555,5682.484574,1,0
5705,3,36,19364.23,1,7.500922,9,0,1,1,1,265.1283,5966.47536,0,1
1111,5,67,48112.75,0,13.10202,11,2,0,0,0,92.5018,832.638565,0,0
10489,2,20,10325.85,1,9.491469,9,1,0,1,1,252.6378,1187.095148,0,1
23474,1,48,20236.81,0,12.15458,10,0,0,0,0,179.9656,485.4228279,0,1
636,2,24,147889.4,0,8.179697,13,1,0,0,0,105.011,6024.865758,0,0
